TPAR				
20100824.134500	  0.254 	6.667 	180.0 	30.0 
20100824.140000	  0.326 	7.500 	180.0 	30.0 
20100824.141500	  0.237 	7.800 	180.0 	30.0 
20100824.143000	  0.220 	5.900 	180.0 	30.0 
20100824.144500	  0.247 	6.700 	180.0 	30.0 
20100824.150000	  0.261 	7.300 	180.0 	30.0 
20100824.151500	  0.232 	5.900 	180.0 	30.0 
20100824.153000	  0.233 	6.800 	180.0 	30.0 
20100824.154500	  0.259 	7.833 	180.0 	30.0 
20100824.160000	  0.285 	7.100 	180.0 	30.0 
20100824.161500	  0.292 	8.250 	180.0 	30.0 
20100824.163000	  0.272 	6.300 	180.0 	30.0 
20100824.164500	  0.176 	8.400 	180.0 	30.0 
20100824.170000	  0.298 	7.500 	180.0 	30.0 
20100824.171500	  0.347 	7.500 	180.0 	30.0 
20100824.173000	  0.273 	7.700 	180.0 	30.0 
20100824.174500	  0.262 	7.700 	180.0 	30.0 
20100824.180000	  0.350 	6.200 	180.0 	30.0 
20100824.181500	  0.326 	6.900 	180.0 	30.0 
20100824.183000	  0.236 	7.700 	180.0 	30.0 
20100824.184500	  0.336 	6.167 	180.0 	30.0 
20100824.190000	  0.311 	5.900 	180.0 	30.0 
20100824.191500	  0.290 	6.400 	180.0 	30.0 
20100824.193000	  0.338 	6.800 	180.0 	30.0 
20100824.194500	  0.303 	6.800 	180.0 	30.0 
20100824.200000	  0.290 	5.900 	180.0 	30.0 
20100824.201500	  0.388 	7.667 	180.0 	30.0 
20100824.203000	  0.493 	7.625 	180.0 	30.0 
20100824.204500	  0.344 	7.250 	180.0 	30.0 
20100824.210000	  0.371 	5.800 	180.0 	30.0 
20100824.211500	  0.419 	6.900 	180.0 	30.0 
20100824.213000	  0.367 	6.000 	180.0 	30.0 
20100824.214500	  0.531 	6.000 	180.0 	30.0 
20100824.220000	  0.307 	6.100 	180.0 	30.0 
20100824.221500	  0.436 	5.917 	180.0 	30.0 
20100824.223000	  0.483 	6.083 	180.0 	30.0 
20100824.224500	  0.490 	6.000 	180.0 	30.0 
20100824.230000	  0.441 	7.300 	180.0 	30.0 
20100824.231500	  0.374 	6.400 	180.0 	30.0 
20100824.233000	  0.381 	6.667 	180.0 	30.0 
20100824.234500	  0.419 	5.750 	180.0 	30.0 
20100825.000000	  0.485 	7.500 	180.0 	30.0 
20100825.001500	  0.420 	6.800 	180.0 	30.0 
20100825.003000	  0.487 	6.200 	180.0 	30.0 
20100825.004500	  0.498 	5.750 	180.0 	30.0 
20100825.010000	  0.363 	6.667 	180.0 	30.0 
20100825.011500	  0.495 	5.917 	180.0 	30.0 
20100825.013000	  0.562 	6.600 	180.0 	30.0 
20100825.014500	  0.598 	6.400 	180.0 	30.0 
20100825.020000	  0.417 	7.900 	180.0 	30.0 
20100825.021500	  0.551 	6.200 	180.0 	30.0 
20100825.023000	  0.376 	6.300 	180.0 	30.0 
20100825.024500	  0.447 	6.333 	180.0 	30.0 
20100825.030000	  0.404 	6.833 	180.0 	30.0 
20100825.031500	  0.329 	6.200 	180.0 	30.0 
20100825.033000	  0.461 	6.900 	180.0 	30.0 
20100825.034500	  0.288 	5.917 	180.0 	30.0 
20100825.040000	  0.354 	7.083 	180.0 	30.0 
20100825.041500	  0.568 	6.417 	180.0 	30.0 
20100825.043000	  0.469 	6.700 	180.0 	30.0 
20100825.044500	  0.316 	7.900 	180.0 	30.0 
20100825.050000	  0.304 	6.300 	180.0 	30.0 
20100825.051500	  0.272 	6.250 	180.0 	30.0 
20100825.053000	  0.336 	6.400 	180.0 	30.0 
20100825.054500	  0.316 	8.750 	180.0 	30.0 
20100825.060000	  0.352 	6.417 	180.0 	30.0 
20100825.061500	  0.392 	5.833 	180.0 	30.0 
20100825.063000	  0.368 	7.400 	180.0 	30.0 
20100825.064500	  0.299 	6.600 	180.0 	30.0 
20100825.070000	  0.325 	7.000 	180.0 	30.0 
20100825.071500	  0.333 	7.700 	180.0 	30.0 
20100825.073000	  0.311 	6.700 	180.0 	30.0 
20100825.074500	  0.395 	7.200 	180.0 	30.0 
20100825.080000	  0.310 	6.800 	180.0 	30.0 
20100825.081500	  0.291 	7.000 	180.0 	30.0 
20100825.083000	  0.390 	6.875 	180.0 	30.0 
20100825.084500	  0.313 	6.700 	180.0 	30.0 
20100825.090000	  0.367 	6.800 	180.0 	30.0 
20100825.091500	  0.287 	7.300 	180.0 	30.0 
20100825.093000	  0.350 	7.500 	180.0 	30.0 
20100825.094500	  0.326 	7.100 	180.0 	30.0 
20100825.100000	  0.259 	7.000 	180.0 	30.0 
20100825.101500	  0.308 	6.083 	180.0 	30.0 
20100825.103000	  0.408 	7.200 	180.0 	30.0 
20100825.104500	  0.306 	7.900 	180.0 	30.0 
20100825.110000	  0.335 	8.000 	180.0 	30.0 
20100825.111500	  0.388 	7.100 	180.0 	30.0 
20100825.113000	  0.345 	6.417 	180.0 	30.0 
20100825.114500	  0.402 	7.700 	180.0 	30.0 
20100825.120000	  0.342 	8.200 	180.0 	30.0 
20100825.121500	  0.283 	6.167 	180.0 	30.0 
20100825.123000	  0.359 	6.833 	180.0 	30.0 
20100825.124500	  0.350 	7.900 	180.0 	30.0 
20100825.130000	  0.428 	7.600 	180.0 	30.0 
20100825.131500	  0.330 	6.583 	180.0 	30.0 
20100825.133000	  0.333 	8.000 	180.0 	30.0 
20100825.134500	  0.347 	6.500 	180.0 	30.0 
20100825.140000	  0.330 	7.500 	180.0 	30.0 
20100825.141500	  0.363 	8.125 	180.0 	30.0 
20100825.143000	  0.328 	8.300 	180.0 	30.0 
20100825.144500	  0.388 	8.400 	180.0 	30.0 
20100825.150000	  0.305 	7.200 	180.0 	30.0 
20100825.151500	  0.320 	7.417 	180.0 	30.0 
20100825.153000	  0.291 	7.100 	180.0 	30.0 
20100825.154500	  0.320 	7.700 	180.0 	30.0 
20100825.160000	  0.310 	6.800 	180.0 	30.0 
20100825.161500	  0.327 	7.083 	180.0 	30.0 
20100825.163000	  0.397 	7.800 	180.0 	30.0 
20100825.164500	  0.446 	7.250 	180.0 	30.0 
20100825.170000	  0.338 	6.875 	180.0 	30.0 
20100825.171500	  0.302 	7.300 	180.0 	30.0 
20100825.173000	  0.299 	7.167 	180.0 	30.0 
20100825.174500	  0.347 	6.900 	180.0 	30.0 
20100825.180000	  0.272 	8.400 	180.0 	30.0 
20100825.181500	  0.414 	7.625 	180.0 	30.0 
20100825.183000	  0.394 	8.000 	180.0 	30.0 
20100825.184500	  0.271 	6.400 	180.0 	30.0 
20100825.190000	  0.250 	7.000 	180.0 	30.0 
20100825.191500	  0.413 	6.200 	180.0 	30.0 
20100825.193000	  0.266 	7.100 	180.0 	30.0 
20100825.194500	  0.291 	7.400 	180.0 	30.0 
20100825.200000	  0.361 	7.300 	180.0 	30.0 
20100825.201500	  0.271 	7.100 	180.0 	30.0 
20100825.203000	  0.384 	7.625 	180.0 	30.0 
20100825.204500	  0.354 	7.600 	180.0 	30.0 
20100825.210000	  0.347 	6.700 	180.0 	30.0 
20100825.211500	  0.344 	8.700 	180.0 	30.0 
20100825.213000	  0.333 	8.250 	180.0 	30.0 
20100825.214500	  0.376 	6.400 	180.0 	30.0 
20100825.220000	  0.400 	6.100 	180.0 	30.0 
20100825.221500	  0.417 	7.125 	180.0 	30.0 
20100825.223000	  0.417 	7.400 	180.0 	30.0 
20100825.224500	  0.398 	7.300 	180.0 	30.0 
20100825.230000	  0.381 	7.200 	180.0 	30.0 
20100825.231500	  0.416 	7.000 	180.0 	30.0 
20100825.233000	  0.454 	6.100 	180.0 	30.0 
20100825.234500	  0.324 	6.250 	180.0 	30.0 
20100826.000000	  0.431 	7.300 	180.0 	30.0 
20100826.001500	  0.308 	7.333 	180.0 	30.0 
20100826.003000	  0.352 	6.750 	180.0 	30.0 
20100826.004500	  0.444 	7.600 	180.0 	30.0 
20100826.010000	  0.310 	6.700 	180.0 	30.0 
20100826.011500	  0.376 	6.500 	180.0 	30.0 
20100826.013000	  0.401 	6.800 	180.0 	30.0 
20100826.014500	  0.358 	6.333 	180.0 	30.0 
20100826.020000	  0.268 	6.700 	180.0 	30.0 
20100826.021500	  0.299 	6.750 	180.0 	30.0 
20100826.023000	  0.332 	6.833 	180.0 	30.0 
20100826.024500	  0.461 	7.250 	180.0 	30.0 
20100826.030000	  0.291 	6.100 	180.0 	30.0 
20100826.031500	  0.344 	6.900 	180.0 	30.0 
20100826.033000	  0.310 	6.667 	180.0 	30.0 
20100826.034500	  0.327 	8.000 	180.0 	30.0 
20100826.040000	  0.288 	5.917 	180.0 	30.0 
20100826.041500	  0.470 	6.500 	180.0 	30.0 
20100826.043000	  0.308 	7.800 	180.0 	30.0 
20100826.044500	  0.345 	6.100 	180.0 	30.0 
20100826.050000	  0.276 	7.000 	180.0 	30.0 
20100826.051500	  0.310 	6.200 	180.0 	30.0 
20100826.053000	  0.376 	6.417 	180.0 	30.0 
20100826.054500	  0.366 	6.417 	180.0 	30.0 
20100826.060000	  0.272 	6.700 	180.0 	30.0 
20100826.061500	  0.386 	7.500 	180.0 	30.0 
20100826.063000	  0.318 	6.417 	180.0 	30.0 
20100826.064500	  0.377 	6.900 	180.0 	30.0 
20100826.070000	  0.427 	6.800 	180.0 	30.0 
20100826.071500	  0.362 	6.900 	180.0 	30.0 
20100826.073000	  0.351 	6.600 	180.0 	30.0 
20100826.074500	  0.312 	6.800 	180.0 	30.0 
20100826.080000	  0.306 	7.400 	180.0 	30.0 
20100826.081500	  0.273 	6.833 	180.0 	30.0 
20100826.083000	  0.384 	7.600 	180.0 	30.0 
20100826.084500	  0.307 	7.700 	180.0 	30.0 
20100826.090000	  0.347 	7.800 	180.0 	30.0 
20100826.091500	  0.391 	6.600 	180.0 	30.0 
20100826.093000	  0.429 	7.500 	180.0 	30.0 
20100826.094500	  0.399 	7.900 	180.0 	30.0 
20100826.100000	  0.306 	6.500 	180.0 	30.0 
20100826.101500	  0.385 	7.500 	180.0 	30.0 
20100826.103000	  0.408 	6.700 	180.0 	30.0 
20100826.104500	  0.340 	8.300 	180.0 	30.0 
20100826.110000	  0.289 	6.400 	180.0 	30.0 
20100826.111500	  0.399 	7.125 	180.0 	30.0 
20100826.113000	  0.320 	7.300 	180.0 	30.0 
20100826.114500	  0.337 	7.125 	180.0 	30.0 
20100826.120000	  0.383 	6.800 	180.0 	30.0 
20100826.121500	  0.369 	8.300 	180.0 	30.0 
20100826.123000	  0.386 	8.000 	180.0 	30.0 
20100826.124500	  0.404 	6.500 	180.0 	30.0 
20100826.130000	  0.346 	6.375 	180.0 	30.0 
20100826.131500	  0.340 	7.900 	180.0 	30.0 
20100826.133000	  0.309 	7.600 	180.0 	30.0 
20100826.134500	  0.273 	6.333 	180.0 	30.0 
20100826.140000	  0.358 	7.500 	180.0 	30.0 
20100826.141500	  0.266 	8.000 	180.0 	30.0 
20100826.143000	  0.366 	8.375 	180.0 	30.0 
20100826.144500	  0.312 	8.600 	180.0 	30.0 
20100826.150000	  0.280 	7.300 	180.0 	30.0 
20100826.151500	  0.363 	6.900 	180.0 	30.0 
20100826.153000	  0.285 	8.100 	180.0 	30.0 
20100826.154500	  0.299 	6.100 	180.0 	30.0 
20100826.160000	  0.395 	7.800 	180.0 	30.0 
20100826.161500	  0.377 	7.300 	180.0 	30.0 
20100826.163000	  0.349 	7.625 	180.0 	30.0 
20100826.164500	  0.320 	6.700 	180.0 	30.0 
20100826.170000	  0.302 	7.400 	180.0 	30.0 
20100826.171500	  0.250 	7.800 	180.0 	30.0 
20100826.173000	  0.362 	6.600 	180.0 	30.0 
20100826.174500	  0.357 	7.200 	180.0 	30.0 
20100826.180000	  0.310 	7.100 	180.0 	30.0 
20100826.181500	  0.320 	7.400 	180.0 	30.0 
20100826.183000	  0.293 	7.400 	180.0 	30.0 
20100826.184500	  0.259 	6.250 	180.0 	30.0 
20100826.190000	  0.305 	7.125 	180.0 	30.0 
20100826.191500	  0.252 	7.500 	180.0 	30.0 
20100826.193000	  0.308 	8.500 	180.0 	30.0 
20100826.194500	  0.301 	7.000 	180.0 	30.0 
20100826.200000	  0.354 	7.200 	180.0 	30.0 
20100826.201500	  0.386 	7.600 	180.0 	30.0 
20100826.203000	  0.402 	6.900 	180.0 	30.0 
20100826.204500	  0.281 	8.200 	180.0 	30.0 
20100826.210000	  0.271 	7.600 	180.0 	30.0 
20100826.211500	  0.338 	10.000 	180.0 	30.0 
20100826.213000	  0.483 	6.875 	180.0 	30.0 
20100826.214500	  0.354 	6.700 	180.0 	30.0 
20100826.220000	  0.446 	7.100 	180.0 	30.0 
20100826.221500	  0.279 	6.100 	180.0 	30.0 
20100826.223000	  0.323 	7.500 	180.0 	30.0 
20100826.224500	  0.345 	6.900 	180.0 	30.0 
20100826.230000	  0.294 	6.900 	180.0 	30.0 
20100826.231500	  0.342 	8.125 	180.0 	30.0 
20100826.233000	  0.312 	6.100 	180.0 	30.0 
20100826.234500	  0.417 	7.400 	180.0 	30.0 
20100827.000000	  0.285 	7.375 	180.0 	30.0 
20100827.001500	  0.468 	6.900 	180.0 	30.0 
20100827.003000	  0.411 	6.900 	180.0 	30.0 
20100827.004500	  0.321 	7.600 	180.0 	30.0 
20100827.010000	  0.380 	6.400 	180.0 	30.0 
20100827.011500	  0.372 	6.200 	180.0 	30.0 
20100827.013000	  0.331 	8.000 	180.0 	30.0 
20100827.014500	  0.389 	7.200 	180.0 	30.0 
20100827.020000	  0.351 	7.100 	180.0 	30.0 
20100827.021500	  0.306 	8.250 	180.0 	30.0 
20100827.023000	  0.509 	7.375 	180.0 	30.0 
20100827.024500	  0.395 	6.583 	180.0 	30.0 
20100827.030000	  0.292 	7.700 	180.0 	30.0 
20100827.031500	  0.292 	8.125 	180.0 	30.0 
20100827.033000	  0.315 	8.100 	180.0 	30.0 
20100827.034500	  0.414 	7.400 	180.0 	30.0 
20100827.040000	  0.378 	6.500 	180.0 	30.0 
20100827.041500	  0.460 	7.800 	180.0 	30.0 
20100827.043000	  0.297 	6.667 	180.0 	30.0 
20100827.044500	  0.381 	7.700 	180.0 	30.0 
20100827.050000	  0.340 	5.900 	180.0 	30.0 
20100827.051500	  0.372 	7.200 	180.0 	30.0 
20100827.053000	  0.334 	7.000 	180.0 	30.0 
20100827.054500	  0.356 	7.800 	180.0 	30.0 
20100827.060000	  0.269 	6.300 	180.0 	30.0 
20100827.061500	  0.283 	6.600 	180.0 	30.0 
20100827.063000	  0.299 	7.000 	180.0 	30.0 
20100827.064500	  0.318 	7.800 	180.0 	30.0 
20100827.070000	  0.277 	6.900 	180.0 	30.0 
20100827.071500	  0.409 	7.250 	180.0 	30.0 
20100827.073000	  0.373 	7.300 	180.0 	30.0 
20100827.074500	  0.274 	7.500 	180.0 	30.0 
20100827.080000	  0.393 	6.600 	180.0 	30.0 
20100827.081500	  0.335 	7.300 	180.0 	30.0 
20100827.083000	  0.316 	6.200 	180.0 	30.0 
20100827.084500	  0.453 	7.100 	180.0 	30.0 
20100827.090000	  0.408 	7.000 	180.0 	30.0 
20100827.091500	  0.410 	7.100 	180.0 	30.0 
20100827.093000	  0.344 	6.800 	180.0 	30.0 
20100827.094500	  0.424 	7.200 	180.0 	30.0 
20100827.100000	  0.360 	6.600 	180.0 	30.0 
20100827.101500	  0.400 	6.750 	180.0 	30.0 
20100827.103000	  0.450 	7.500 	180.0 	30.0 
20100827.104500	  0.332 	7.700 	180.0 	30.0 
20100827.110000	  0.411 	6.625 	180.0 	30.0 
20100827.111500	  0.467 	7.000 	180.0 	30.0 
20100827.113000	  0.455 	7.200 	180.0 	30.0 
20100827.114500	  0.339 	6.900 	180.0 	30.0 
20100827.120000	  0.306 	7.800 	180.0 	30.0 
20100827.121500	  0.388 	7.500 	180.0 	30.0 
20100827.123000	  0.431 	6.000 	180.0 	30.0 
20100827.124500	  0.451 	6.250 	180.0 	30.0 
20100827.130000	  0.397 	6.600 	180.0 	30.0 
20100827.131500	  0.432 	6.400 	180.0 	30.0 
20100827.133000	  0.448 	7.500 	180.0 	30.0 
20100827.134500	  0.284 	6.000 	180.0 	30.0 
20100827.140000	  0.377 	6.700 	180.0 	30.0 
20100827.141500	  0.401 	8.100 	180.0 	30.0 
20100827.143000	  0.517 	7.625 	180.0 	30.0 
20100827.144500	  0.541 	7.400 	180.0 	30.0 
20100827.150000	  0.386 	7.400 	180.0 	30.0 
20100827.151500	  0.357 	7.400 	180.0 	30.0 
20100827.153000	  0.386 	9.500 	180.0 	30.0 
20100827.154500	  0.455 	7.500 	180.0 	30.0 
20100827.160000	  0.497 	7.875 	180.0 	30.0 
20100827.161500	  0.574 	6.875 	180.0 	30.0 
20100827.163000	  0.450 	7.800 	180.0 	30.0 
20100827.164500	  0.444 	8.625 	180.0 	30.0 
20100827.170000	  0.595 	7.875 	180.0 	30.0 
20100827.171500	  0.275 	7.100 	180.0 	30.0 
20100827.173000	  0.482 	7.900 	180.0 	30.0 
20100827.174500	  0.497 	8.750 	180.0 	30.0 
20100827.180000	  0.249 	7.400 	180.0 	30.0 
20100827.181500	  0.315 	7.200 	180.0 	30.0 
20100827.183000	  0.385 	7.800 	180.0 	30.0 
20100827.184500	  0.417 	8.250 	180.0 	30.0 
20100827.190000	  0.347 	7.800 	180.0 	30.0 
20100827.191500	  0.314 	8.300 	180.0 	30.0 
20100827.193000	  0.369 	8.125 	180.0 	30.0 
20100827.194500	  0.513 	7.900 	180.0 	30.0 
20100827.200000	  0.234 	7.625 	180.0 	30.0 
20100827.201500	  0.414 	7.625 	180.0 	30.0 
20100827.203000	  0.443 	7.625 	180.0 	30.0 
20100827.204500	  0.303 	7.100 	180.0 	30.0 
20100827.210000	  0.590 	7.750 	180.0 	30.0 
20100827.211500	  0.281 	7.400 	180.0 	30.0 
20100827.213000	  0.369 	8.000 	180.0 	30.0 
20100827.214500	  0.429 	8.500 	180.0 	30.0 
20100827.220000	  0.399 	8.500 	180.0 	30.0 
20100827.221500	  0.402 	7.500 	180.0 	30.0 
20100827.223000	  0.485 	8.000 	180.0 	30.0 
20100827.224500	  0.449 	9.375 	180.0 	30.0 
20100827.230000	  0.341 	7.300 	180.0 	30.0 
20100827.231500	  0.466 	8.400 	180.0 	30.0 
20100827.233000	  0.471 	9.500 	180.0 	30.0 
20100827.234500	  0.486 	7.750 	180.0 	30.0 
20100828.000000	  0.501 	7.900 	180.0 	30.0 
20100828.001500	  0.503 	8.000 	180.0 	30.0 
20100828.003000	  0.630 	7.375 	180.0 	30.0 
20100828.004500	  0.553 	8.250 	180.0 	30.0 
20100828.010000	  0.453 	7.100 	180.0 	30.0 
20100828.011500	  0.537 	8.000 	180.0 	30.0 
20100828.013000	  0.468 	7.750 	180.0 	30.0 
20100828.014500	  0.504 	7.300 	180.0 	30.0 
20100828.020000	  0.421 	7.700 	180.0 	30.0 
20100828.021500	  0.421 	9.000 	180.0 	30.0 
20100828.023000	  0.339 	8.875 	180.0 	30.0 
20100828.024500	  0.516 	8.000 	180.0 	30.0 
20100828.030000	  0.521 	8.375 	180.0 	30.0 
20100828.031500	  0.382 	8.000 	180.0 	30.0 
20100828.033000	  0.268 	8.250 	180.0 	30.0 
20100828.034500	  0.665 	9.000 	180.0 	30.0 
20100828.040000	  0.626 	7.875 	180.0 	30.0 
20100828.041500	  0.512 	8.000 	180.0 	30.0 
20100828.043000	  0.573 	8.000 	180.0 	30.0 
20100828.044500	  0.469 	8.750 	180.0 	30.0 
20100828.050000	  0.564 	8.500 	180.0 	30.0 
20100828.051500	  0.499 	8.125 	180.0 	30.0 
20100828.053000	  0.316 	8.900 	180.0 	30.0 
20100828.054500	  0.351 	7.600 	180.0 	30.0 
20100828.060000	  0.374 	7.300 	180.0 	30.0 
20100828.061500	  0.454 	8.250 	180.0 	30.0 
20100828.063000	  0.325 	8.250 	180.0 	30.0 
20100828.064500	  0.570 	8.667 	180.0 	30.0 
20100828.070000	  0.474 	8.100 	180.0 	30.0 
20100828.071500	  0.425 	8.000 	180.0 	30.0 
20100828.073000	  0.425 	8.200 	180.0 	30.0 
20100828.074500	  0.483 	8.000 	180.0 	30.0 
20100828.080000	  0.431 	7.875 	180.0 	30.0 
20100828.081500	  0.424 	7.875 	180.0 	30.0 
20100828.083000	  0.480 	8.125 	180.0 	30.0 
20100828.084500	  0.616 	8.375 	180.0 	30.0 
20100828.090000	  0.566 	8.250 	180.0 	30.0 
20100828.091500	  0.635 	8.625 	180.0 	30.0 
20100828.093000	  0.607 	8.750 	180.0 	30.0 
20100828.094500	  0.562 	8.400 	180.0 	30.0 
20100828.100000	  0.736 	8.250 	180.0 	30.0 
20100828.101500	  0.570 	8.000 	180.0 	30.0 
20100828.103000	  0.529 	8.000 	180.0 	30.0 
20100828.104500	  0.520 	8.250 	180.0 	30.0 
20100828.110000	  0.463 	8.250 	180.0 	30.0 
20100828.111500	  0.548 	9.250 	180.0 	30.0 
20100828.113000	  0.663 	7.875 	180.0 	30.0 
20100828.114500	  0.583 	7.900 	180.0 	30.0 
20100828.120000	  0.519 	7.875 	180.0 	30.0 
20100828.121500	  0.487 	8.000 	180.0 	30.0 
20100828.123000	  0.464 	7.000 	180.0 	30.0 
20100828.124500	  0.572 	8.375 	180.0 	30.0 
20100828.130000	  0.689 	7.875 	180.0 	30.0 
20100828.131500	  0.534 	8.000 	180.0 	30.0 
20100828.133000	  0.515 	8.875 	180.0 	30.0 
20100828.134500	  0.522 	7.750 	180.0 	30.0 
20100828.140000	  0.668 	8.375 	180.0 	30.0 
20100828.141500	  0.501 	8.000 	180.0 	30.0 
20100828.143000	  0.411 	7.600 	180.0 	30.0 
20100828.144500	  0.856 	8.167 	180.0 	30.0 
20100828.150000	  0.456 	9.125 	180.0 	30.0 
20100828.151500	  0.462 	7.600 	180.0 	30.0 
20100828.153000	  0.525 	8.375 	180.0 	30.0 
20100828.154500	  0.534 	8.125 	180.0 	30.0 
20100828.160000	  0.537 	8.125 	180.0 	30.0 
20100828.161500	  0.539 	8.125 	180.0 	30.0 
20100828.163000	  0.305 	8.400 	180.0 	30.0 
20100828.164500	  0.349 	8.000 	180.0 	30.0 
20100828.170000	  0.634 	8.625 	180.0 	30.0 
20100828.171500	  0.457 	8.750 	180.0 	30.0 
20100828.173000	  0.596 	7.625 	180.0 	30.0 
20100828.174500	  0.777 	8.125 	180.0 	30.0 
20100828.180000	  0.750 	8.000 	180.0 	30.0 
20100828.181500	  0.508 	8.000 	180.0 	30.0 
20100828.183000	  0.494 	9.000 	180.0 	30.0 
20100828.184500	  0.832 	7.750 	180.0 	30.0 
20100828.190000	  0.828 	8.500 	180.0 	30.0 
20100828.191500	  0.664 	8.500 	180.0 	30.0 
20100828.193000	  0.561 	7.750 	180.0 	30.0 
20100828.194500	  0.779 	8.500 	180.0 	30.0 
20100828.200000	  0.881 	8.750 	180.0 	30.0 
20100828.201500	  0.930 	8.000 	180.0 	30.0 
20100828.203000	  0.570 	8.125 	180.0 	30.0 
20100828.204500	  0.737 	7.875 	180.0 	30.0 
20100828.210000	  0.820 	7.875 	180.0 	30.0 
20100828.211500	  0.569 	8.125 	180.0 	30.0 
20100828.213000	  0.782 	7.875 	180.0 	30.0 
20100828.214500	  0.593 	8.200 	180.0 	30.0 
20100828.220000	  0.975 	7.750 	180.0 	30.0 
20100828.221500	  0.830 	7.600 	180.0 	30.0 
20100828.223000	  0.698 	7.800 	180.0 	30.0 
20100828.224500	  0.898 	8.000 	180.0 	30.0 
20100828.230000	  0.986 	8.500 	180.0 	30.0 
20100828.231500	  0.763 	8.100 	180.0 	30.0 
20100828.233000	  0.731 	7.875 	180.0 	30.0 
20100828.234500	  0.898 	8.375 	180.0 	30.0 
20100829.000000	  0.649 	7.300 	180.0 	30.0 
20100829.001500	  0.805 	7.625 	180.0 	30.0 
20100829.003000	  0.637 	8.100 	180.0 	30.0 
20100829.004500	  0.875 	7.125 	180.0 	30.0 
20100829.010000	  0.543 	6.900 	180.0 	30.0 
20100829.011500	  0.624 	7.300 	180.0 	30.0 
20100829.013000	  0.788 	7.200 	180.0 	30.0 
20100829.014500	  0.787 	7.500 	180.0 	30.0 
20100829.020000	  0.673 	7.750 	180.0 	30.0 
20100829.021500	  0.478 	7.125 	180.0 	30.0 
20100829.023000	  1.078 	7.500 	180.0 	30.0 
20100829.024500	  1.059 	7.625 	180.0 	30.0 
20100829.030000	  0.898 	7.000 	180.0 	30.0 
20100829.031500	  1.163 	7.625 	180.0 	30.0 
20100829.033000	  0.931 	7.250 	180.0 	30.0 
20100829.034500	  0.895 	7.700 	180.0 	30.0 
20100829.040000	  1.167 	7.600 	180.0 	30.0 
20100829.041500	  1.108 	7.500 	180.0 	30.0 
20100829.043000	  0.633 	6.700 	180.0 	30.0 
20100829.044500	  0.907 	7.800 	180.0 	30.0 
20100829.050000	  0.903 	7.625 	180.0 	30.0 
20100829.051500	  0.905 	7.600 	180.0 	30.0 
20100829.053000	  0.738 	7.400 	180.0 	30.0 
20100829.054500	  0.726 	7.300 	180.0 	30.0 
20100829.060000	  0.849 	7.400 	180.0 	30.0 
20100829.061500	  0.796 	7.750 	180.0 	30.0 
20100829.063000	  0.559 	7.250 	180.0 	30.0 
20100829.064500	  0.629 	6.800 	180.0 	30.0 
20100829.070000	  0.607 	7.800 	180.0 	30.0 
20100829.071500	  0.644 	7.600 	180.0 	30.0 
20100829.073000	  0.493 	7.625 	180.0 	30.0 
20100829.074500	  0.676 	7.500 	180.0 	30.0 
20100829.080000	  0.499 	8.250 	180.0 	30.0 
20100829.081500	  0.515 	6.750 	180.0 	30.0 
20100829.083000	  0.856 	7.375 	180.0 	30.0 
20100829.084500	  0.556 	7.500 	180.0 	30.0 
20100829.090000	  0.766 	7.750 	180.0 	30.0 
20100829.091500	  0.821 	7.875 	180.0 	30.0 
20100829.093000	  0.712 	7.125 	180.0 	30.0 
20100829.094500	  0.557 	7.375 	180.0 	30.0 
20100829.100000	  0.599 	6.500 	180.0 	30.0 
20100829.101500	  0.844 	7.600 	180.0 	30.0 
20100829.103000	  0.613 	7.375 	180.0 	30.0 
20100829.104500	  0.511 	6.900 	180.0 	30.0 
20100829.110000	  0.620 	7.625 	180.0 	30.0 
20100829.111500	  0.695 	7.300 	180.0 	30.0 
20100829.113000	  0.452 	6.600 	180.0 	30.0 
20100829.114500	  0.859 	7.625 	180.0 	30.0 
20100829.120000	  0.839 	7.375 	180.0 	30.0 
20100829.121500	  0.794 	7.375 	180.0 	30.0 
20100829.123000	  0.574 	7.900 	180.0 	30.0 
20100829.124500	  1.002 	7.125 	180.0 	30.0 
20100829.130000	  0.512 	7.500 	180.0 	30.0 
20100829.131500	  0.478 	7.300 	180.0 	30.0 
20100829.133000	  0.720 	7.750 	180.0 	30.0 
20100829.134500	  0.436 	6.300 	180.0 	30.0 
20100829.140000	  0.619 	7.200 	180.0 	30.0 
20100829.141500	  0.729 	7.500 	180.0 	30.0 
20100829.143000	  0.620 	7.250 	180.0 	30.0 
20100829.144500	  0.556 	7.000 	180.0 	30.0 
20100829.150000	  0.478 	7.200 	180.0 	30.0 
20100829.151500	  0.641 	7.375 	180.0 	30.0 
20100829.153000	  0.424 	7.600 	180.0 	30.0 
20100829.154500	  0.512 	7.600 	180.0 	30.0 
20100829.160000	  0.619 	7.000 	180.0 	30.0 
20100829.161500	  0.573 	6.900 	180.0 	30.0 
20100829.163000	  0.529 	7.000 	180.0 	30.0 
20100829.164500	  0.622 	7.000 	180.0 	30.0 
20100829.170000	  0.454 	7.400 	180.0 	30.0 
20100829.171500	  0.491 	7.300 	180.0 	30.0 
20100829.173000	  0.380 	6.800 	180.0 	30.0 
20100829.174500	  0.428 	7.100 	180.0 	30.0 
20100829.180000	  0.375 	6.800 	180.0 	30.0 
20100829.181500	  0.409 	6.400 	180.0 	30.0 
